,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath,SnMoSold,CsMoSold
351,120,RL,,5271,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,GasA,Gd,Y,SBrkr,1453,0,0,2,1,Gd,6,Typ,1,TA,Attchd,RFn,445,TA,TA,Y,0,0,,,,0,2006,WD,Abnorml,190000,2906,264,2.5,-2.4492935982947064e-16,1.0
352,50,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,GasA,TA,N,SBrkr,616,495,0,3,1,TA,5,Typ,0,,Detchd,Unf,200,TA,Fa,Y,48,0,,,,0,2008,ConLw,Normal,95000,1727,0,1.5,1.0,6.123233995736766e-17
353,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,GasA,Gd,Y,SBrkr,720,0,0,2,1,TA,5,Typ,0,,Detchd,Unf,484,TA,TA,Y,106,0,,,,0,2010,WD,Normal,105900,1344,0,1.0,0.5,-0.8660254037844387
354,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,GasA,Ex,Y,SBrkr,1192,403,0,2,1,TA,6,Typ,2,Gd,Attchd,Unf,240,TA,TA,Y,0,0,,,,0,2006,WD,Normal,140000,2535,108,1.0,1.2246467991473532e-16,-1.0
355,20,RL,105.0,11249,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,GasA,Ex,Y,SBrkr,1200,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,521,TA,TA,Y,0,0,,,,0,2007,WD,Normal,177500,2400,26,3.0,-0.8660254037844384,-0.5000000000000004
356,20,RL,,9248,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,GasA,Gd,Y,SBrkr,1167,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,400,TA,TA,Y,120,0,,,,0,2009,WD,Normal,173000,2325,26,3.0,-0.4999999999999997,-0.8660254037844388
357,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,GasA,TA,Y,SBrkr,1142,0,0,3,1,TA,6,Typ,1,Po,Attchd,Fin,528,TA,TA,Y,536,0,,MnPrv,,0,2007,WD,Normal,134000,2284,90,2.5,-0.8660254037844384,-0.5000000000000004
358,80,RL,92.0,6930,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,GasA,Ex,Y,FuseF,1352,0,0,3,1,Gd,6,Min2,0,,BuiltIn,Unf,288,TA,TA,Y,168,0,,,,0,2006,WD,Abnorml,130000,2414,294,1.5,-0.4999999999999997,-0.8660254037844388
359,60,RL,78.0,12011,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,GasA,Ex,Y,SBrkr,1086,838,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,592,TA,TA,Y,208,0,,,,0,2006,WD,Normal,280000,3010,449,3.5,1.2246467991473532e-16,-1.0
360,85,RL,,7540,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,GasA,Ex,Y,SBrkr,912,0,0,2,1,TA,5,Typ,1,TA,Attchd,RFn,470,TA,TA,Y,0,0,,MnPrv,,0,2007,WD,Normal,156000,1800,192,2.0,1.2246467991473532e-16,-1.0
361,50,RL,,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,0,484,GasA,Gd,Y,SBrkr,988,517,0,3,1,TA,8,Typ,0,,Detchd,Unf,240,TA,TA,N,0,0,,,,0,2008,WD,Normal,145000,2388,0,2.0,-0.4999999999999997,-0.8660254037844388
362,85,RL,64.0,7301,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,,,,,0,,0,0,GasA,Ex,Y,SBrkr,495,1427,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,RFn,672,TA,TA,Y,0,0,,,,0,2009,ConLD,Normal,198500,1922,177,3.0,-0.4999999999999997,-0.8660254037844388
363,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,321,GasA,Gd,Y,SBrkr,483,504,0,2,1,Gd,5,Typ,0,,Detchd,Unf,264,TA,TA,Y,250,0,,,,0,2009,WD,Normal,118000,1470,0,1.5,0.5,-0.8660254037844387
364,60,RL,,18800,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,GasA,TA,Y,SBrkr,790,784,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,566,TA,TA,Y,306,0,,,,0,2006,WD,Normal,190000,2370,111,3.5,-0.4999999999999997,-0.8660254037844388
365,70,RM,59.0,10690,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,216,GasA,Gd,Y,FuseA,672,672,0,3,1,TA,6,Typ,0,,Detchd,Unf,468,TA,Fa,Y,0,0,,,,0,2009,WD,Normal,147000,2016,346,1.0,-0.4999999999999997,-0.8660254037844388
366,20,RL,,9500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,GasA,Gd,Y,SBrkr,1394,0,0,3,1,TA,6,Typ,2,Gd,Attchd,RFn,514,TA,TA,Y,0,0,,,,0,2009,WD,Normal,159000,2788,261,2.5,-0.4999999999999997,-0.8660254037844388
367,80,RL,101.0,9150,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,GasA,Gd,Y,SBrkr,1431,0,0,3,1,TA,6,Typ,1,Gd,Basment,RFn,296,TA,TA,Y,64,0,,,,0,2008,WD,Normal,165000,2530,110,1.5,-2.4492935982947064e-16,1.0
368,20,RL,78.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,GasA,Gd,Y,SBrkr,1268,0,0,2,1,TA,7,Typ,1,Gd,Attchd,Fin,244,TA,TA,Y,0,0,,,,0,2010,WD,Normal,132000,2536,98,1.0,1.0,6.123233995736766e-17
369,20,RL,,9830,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,GasA,Ex,Y,SBrkr,1287,0,0,3,1,Gd,7,Typ,1,Gd,Detchd,Fin,576,TA,TA,Y,364,0,,,,0,2010,WD,Normal,162000,2350,199,2.0,1.0,6.123233995736766e-17
370,60,RL,,8121,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,GasA,Ex,Y,SBrkr,953,711,0,3,1,TA,7,Typ,1,TA,Attchd,RFn,460,TA,TA,Y,100,0,,,,0,2006,WD,Normal,172400,2617,40,2.5,0.5,0.8660254037844387
371,50,RL,80.0,17120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,,0.0,TA,TA,CBlock,,,,,0,,0,0,GasA,TA,Y,SBrkr,1120,468,0,4,1,TA,7,Min2,1,Gd,Detchd,Fin,680,TA,TA,N,0,0,,,,0,2008,WD,Normal,134432,1588,59,2.0,-0.4999999999999997,-0.8660254037844388
372,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,GasA,TA,Y,SBrkr,752,0,0,2,1,TA,4,Typ,0,,Attchd,Unf,264,TA,TA,Y,353,0,,MnPrv,,0,2010,WD,Normal,125000,1496,90,2.0,0.8660254037844386,0.5000000000000001
373,20,RL,79.0,10634,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,BLQ,428,LwQ,180,0,GasA,TA,Y,SBrkr,1319,0,0,3,1,TA,5,Min2,0,,Attchd,Unf,270,TA,TA,Y,66,0,,GdWo,,0,2009,WD,Normal,123000,1927,0,2.0,-0.5000000000000004,0.8660254037844384
374,60,RL,65.0,8200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,GasA,Ex,Y,SBrkr,847,1081,0,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,434,TA,TA,Y,100,0,,,,0,2007,WD,Normal,219500,2775,48,2.5,-0.4999999999999997,-0.8660254037844388
375,30,RL,,10020,Pave,,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350,Unf,0,333,GasA,Gd,N,FuseA,904,0,0,1,1,Fa,4,Maj1,0,,,,0,,,Y,0,0,,,,0,2009,WD,Normal,61000,1587,0,1.5,1.0,6.123233995736766e-17
376,85,RL,57.0,8846,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,0,572,GasA,Ex,Y,SBrkr,914,0,0,2,1,TA,5,Typ,0,,Detchd,Unf,576,TA,TA,Y,0,0,,,,0,2006,WD,Normal,148000,1784,0,1.0,-0.4999999999999997,-0.8660254037844388
377,60,FV,102.0,11143,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,GasA,Ex,Y,SBrkr,1580,886,0,4,1,Gd,8,Typ,1,Gd,Attchd,RFn,610,TA,TA,Y,159,0,,,,0,2007,WD,Normal,340000,4046,214,3.0,-2.4492935982947064e-16,1.0
378,20,RL,88.0,11394,Pave,,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1445,Unf,0,411,GasA,Ex,Y,SBrkr,1856,0,0,1,1,Ex,8,Typ,1,Ex,Attchd,Fin,834,TA,TA,Y,113,0,,,,0,2010,New,Partial,394432,3712,0,2.5,1.2246467991473532e-16,-1.0
379,60,RL,60.0,8123,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,982,GasA,Ex,Y,SBrkr,1007,793,0,3,1,TA,7,Typ,1,TA,Attchd,Fin,463,TA,TA,Y,100,0,,,,0,2009,WD,Normal,179000,2782,63,2.5,1.2246467991473532e-16,-1.0
380,50,RL,50.0,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,218,Unf,0,808,GasA,TA,Y,SBrkr,1026,665,0,3,1,Gd,6,Typ,1,Gd,Detchd,Unf,308,TA,TA,Y,0,0,,,,0,2010,WD,Normal,127000,2717,242,2.0,0.5,-0.8660254037844387
381,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1293,GasA,Ex,Y,SBrkr,1301,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,572,TA,TA,Y,216,0,,,,0,2006,New,Partial,187750,2594,121,3.0,-0.8660254037844384,-0.5000000000000004
382,60,RL,79.0,9245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,939,GasA,Ex,Y,SBrkr,939,858,0,3,1,Gd,8,Typ,0,,Attchd,RFn,639,TA,TA,Y,144,0,,,,0,2007,WD,Normal,213500,2736,53,2.5,0.8660254037844387,-0.4999999999999998
383,45,RH,60.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,784,GasA,TA,N,FuseA,784,0,0,2,1,TA,5,Typ,0,,Detchd,Unf,360,Fa,Fa,N,0,0,,,,0,2009,WD,Normal,76000,1568,91,1.0,-0.8660254037844386,0.5000000000000001
384,60,RL,,53107,Pave,,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985,Unf,0,595,GasA,Ex,Y,SBrkr,1079,874,0,3,1,Gd,9,Typ,2,Fa,Attchd,Fin,501,TA,TA,Y,216,0,,,,0,2007,WD,Normal,240000,3533,231,3.5,1.2246467991473532e-16,-1.0
385,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1232,GasA,Ex,Y,SBrkr,1269,0,0,2,1,Gd,6,Typ,1,TA,Attchd,Fin,430,TA,TA,Y,146,0,,,,0,2010,WD,Normal,192000,2525,164,2.0,0.8660254037844387,-0.4999999999999998
386,50,RL,58.0,8410,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,,0.0,TA,Fa,PConc,TA,TA,No,Unf,0,Unf,0,658,GasA,TA,Y,SBrkr,658,526,0,5,1,TA,8,Typ,0,,,,0,,,N,0,0,,,,0,2006,WD,AdjLand,81000,1842,151,1.0,0.5,-0.8660254037844387
387,80,RL,72.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,631,Unf,0,410,GasA,Ex,Y,SBrkr,1125,0,0,3,1,TA,6,Typ,1,Fa,Detchd,Unf,352,TA,TA,Y,296,0,,GdWo,,0,2009,WD,Abnorml,125000,2166,0,2.0,-0.8660254037844386,0.5000000000000001
388,20,RL,93.0,9382,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,GasA,Ex,Y,SBrkr,1479,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,577,TA,TA,Y,120,0,,,,0,2008,WD,Normal,191000,2947,25,2.0,-0.4999999999999997,-0.8660254037844388
389,60,RL,96.0,12474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280,Unf,0,402,GasA,Ex,Y,SBrkr,1742,590,0,3,1,Ex,9,Typ,1,Ex,BuiltIn,Fin,846,TA,TA,Y,196,0,,,,0,2008,New,Partial,426000,4014,134,3.5,-0.8660254037844384,-0.5000000000000004
390,50,RL,50.0,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Gd,No,Rec,241,BLQ,391,229,GasA,Ex,Y,SBrkr,961,406,0,4,1,TA,7,Typ,0,,Detchd,Unf,384,TA,TA,Y,0,0,,MnPrv,,0,2008,WD,Normal,119000,2228,242,2.0,0.8660254037844387,-0.4999999999999998
391,60,RL,71.0,12209,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690,Unf,0,114,GasA,Ex,Y,SBrkr,804,1157,0,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,560,TA,TA,Y,125,0,,,,0,2009,WD,Normal,215000,2765,192,3.5,1.2246467991473532e-16,-1.0
392,20,RL,,8339,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Slab,,,,,0,,0,0,GasA,TA,Y,SBrkr,882,0,0,3,1,TA,5,Typ,0,,Attchd,RFn,294,TA,TA,Y,0,0,,MnPrv,Shed,1200,2007,WD,Normal,106500,882,0,1.0,-0.4999999999999997,-0.8660254037844388
393,30,RL,,7446,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,266,Unf,0,522,GasA,TA,Y,FuseA,788,0,0,2,1,TA,4,Typ,2,TA,,,0,,,Y,0,0,,GdWo,,0,2006,WD,Abnorml,100000,1576,0,1.0,0.8660254037844387,-0.4999999999999998
394,50,RL,60.0,10134,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,735,GasA,Gd,Y,FuseA,735,299,0,2,1,TA,5,Typ,0,,Detchd,Unf,240,TA,TA,Y,0,0,,,,0,2007,WD,Normal,109000,1769,39,1.0,-0.4999999999999997,-0.8660254037844388
395,20,RL,68.0,9571,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,739,Unf,0,405,GasA,TA,Y,SBrkr,1144,0,0,3,1,TA,6,Typ,0,,Attchd,Unf,596,TA,TA,Y,44,0,,,,0,2010,WD,Normal,129000,2288,0,2.0,1.2246467991473532e-16,-1.0
396,20,RL,60.0,7200,Pave,,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,Rec,777,Unf,0,117,GasA,TA,Y,SBrkr,894,0,0,2,1,TA,6,Typ,0,,Detchd,RFn,600,TA,TA,Y,215,0,,,,0,2009,WD,Normal,123000,1788,0,1.0,-1.0,-1.8369701987210287e-16
397,60,RL,69.0,7590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,No,ALQ,540,Unf,0,324,GasA,TA,Y,SBrkr,876,936,0,4,1,TA,8,Typ,1,TA,Attchd,RFn,264,TA,TA,Y,0,0,,,,0,2007,WD,Normal,169500,2676,168,2.0,-0.4999999999999997,-0.8660254037844388
398,30,RM,60.0,8967,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0,Unf,0,961,GasA,Gd,Y,Mix,1077,0,0,2,1,TA,6,Maj2,0,,Detchd,Unf,338,Po,Po,N,0,0,,,,0,2007,WD,Abnorml,67000,2038,0,1.0,-0.5000000000000004,0.8660254037844384
399,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812,Unf,0,280,GasA,Ex,Y,SBrkr,1112,438,0,2,1,Gd,7,Typ,0,,Attchd,Fin,438,TA,TA,Y,0,0,,,,0,2009,WD,Normal,241000,2642,168,3.0,-0.8660254037844386,0.5000000000000001
400,120,RL,38.0,14963,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,474,GasA,Ex,Y,SBrkr,1288,0,0,1,1,Ex,4,Typ,2,Gd,Attchd,Fin,500,TA,TA,Y,120,0,,,,0,2008,WD,Normal,245500,2548,254,2.5,-2.4492935982947064e-16,1.0
401,20,RL,65.0,8767,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1286,GasA,Ex,Y,SBrkr,1310,0,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,400,TA,TA,Y,0,0,,,,0,2006,New,Partial,164990,2620,0,2.0,-0.4999999999999997,-0.8660254037844388
402,30,RL,60.0,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,GasA,Ex,Y,SBrkr,672,0,0,2,1,TA,4,Typ,0,,Detchd,Unf,240,TA,TA,N,168,0,,GdPrv,,0,2008,WD,Normal,108000,1344,0,1.0,-0.8660254037844384,-0.5000000000000004
403,60,RL,93.0,12090,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,GasA,Gd,Y,SBrkr,1165,1098,0,4,1,Gd,10,Typ,1,TA,BuiltIn,Fin,420,TA,TA,Y,144,0,,,,0,2006,WD,Abnorml,258000,3404,123,2.5,-0.4999999999999997,-0.8660254037844388
404,60,RL,,10364,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,806,GasA,Gd,Y,SBrkr,806,766,0,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,373,TA,TA,Y,0,0,,,,0,2007,WD,Normal,168000,2378,40,2.5,0.5,-0.8660254037844387
