Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,Remodeled,Age,Isnew
356,20,RL,105.0,11249,Pave,1,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,PConc,2.0,3.0,0.0,4.0,334,3.0,544,322,1200,GasA,4,1,SBrkr,0,0,1200,1,0,2,0,3,1,2,6,1,0,Attchd,1.0,521,2.0,2.0,2,0,26,0,0,0,0,0,8,WD,Normal,177500,0,12,0
357,20,RL,,9248,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,106.0,1,2,PConc,2.0,2.0,0.0,5.0,560,1.0,0,598,1158,GasA,3,1,SBrkr,0,0,1167,1,0,2,0,3,1,2,6,1,0,Attchd,1.0,400,2.0,2.0,2,120,26,0,0,0,0,0,7,WD,Normal,173000,0,17,0
358,120,RM,44.0,4224,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,TwnhsE,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,0.0,1,2,PConc,2.0,2.0,0.0,4.0,874,1.0,0,268,1142,GasA,2,1,SBrkr,0,0,1142,1,0,1,1,3,1,1,6,1,1,Attchd,2.0,528,2.0,2.0,2,536,90,0,0,0,0,0,8,WD,Normal,134000,0,31,0
359,80,RL,92.0,6930,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,120.0,1,2,CBlock,1.0,2.0,2.0,3.0,300,2.0,294,468,1062,GasA,4,1,FuseF,0,0,1352,0,1,1,0,3,1,2,6,5,0,BuiltIn,0.0,288,2.0,2.0,2,168,0,294,0,0,0,0,7,WD,Abnorml,130000,0,48,0
360,60,RL,78.0,12011,Pave,2,Lvl,AllPub,CulDSac,2,1,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,530.0,2,2,PConc,2.0,2.0,2.0,5.0,956,1.0,0,130,1086,GasA,4,1,SBrkr,838,0,1924,1,0,2,1,3,1,2,7,1,1,Attchd,1.0,592,2.0,2.0,2,208,75,0,0,374,0,0,6,WD,Normal,280000,0,8,0
361,85,RL,,7540,Pave,2,Lvl,AllPub,CulDSac,2,1,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,CBlock,2.0,2.0,2.0,5.0,773,1.0,0,115,888,GasA,4,1,SBrkr,0,0,912,1,0,1,0,2,1,1,5,1,1,Attchd,1.0,470,2.0,2.0,2,0,0,0,0,192,0,0,6,WD,Normal,156000,0,29,0
362,50,RL,,9144,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,399,1.0,0,484,883,GasA,3,1,SBrkr,517,0,1505,1,0,1,0,3,1,1,8,1,0,Detchd,0.0,240,2.0,2.0,0,0,0,0,0,0,0,0,7,WD,Normal,145000,1,26,0
363,85,RL,64.0,7301,Pave,3,Lvl,AllPub,Corner,2,3,Norm,Norm,1Fam,SFoyer,7,5,Gable,CompShg,HdBoard,HdBoard,500.0,2,2,Slab,,,,,0,,0,0,0,GasA,4,1,SBrkr,1427,0,1922,0,0,3,0,4,1,2,7,1,1,BuiltIn,1.0,672,2.0,2.0,2,0,0,177,0,0,0,0,7,ConLD,Normal,198500,0,6,0
364,160,RM,21.0,1680,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,Twnhs,2Story,6,8,Gable,CompShg,HdBoard,HdBoard,510.0,1,2,CBlock,1.0,2.0,0.0,4.0,162,1.0,0,321,483,GasA,3,1,SBrkr,504,0,987,0,0,1,1,2,1,2,5,1,0,Detchd,0.0,264,2.0,2.0,2,250,0,0,0,0,0,0,5,WD,Normal,118000,1,2,0
365,60,RL,,18800,Pave,2,Lvl,AllPub,FR2,2,1,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,120.0,1,2,PConc,2.0,2.0,1.0,5.0,712,1.0,0,84,796,GasA,2,1,SBrkr,784,0,1574,1,0,2,1,3,1,1,6,1,1,Attchd,2.0,566,2.0,2.0,2,306,111,0,0,0,0,0,7,WD,Normal,190000,0,30,0
366,70,RM,59.0,10690,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,2Story,5,7,Hip,CompShg,VinylSd,VinylSd,0.0,1,3,CBlock,1.0,1.0,0.0,2.0,456,1.0,0,216,672,GasA,3,1,FuseA,672,0,1344,0,0,1,0,3,1,1,6,1,0,Detchd,0.0,468,2.0,1.0,2,0,128,218,0,0,0,0,7,WD,Normal,147000,1,12,0
367,20,RL,,9500,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,247.0,1,2,CBlock,2.0,2.0,0.0,3.0,609,1.0,0,785,1394,GasA,3,1,SBrkr,0,0,1394,1,0,1,1,3,1,1,6,1,2,Attchd,1.0,514,2.0,2.0,2,0,76,0,0,185,0,0,7,WD,Normal,159000,0,46,0
368,80,RL,101.0,9150,Pave,2,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,SLvl,6,5,Gable,Tar&Grv,Plywood,Plywood,305.0,1,2,CBlock,2.0,2.0,3.0,5.0,371,1.0,0,728,1099,GasA,3,1,SBrkr,0,0,1431,0,1,1,0,3,1,1,6,1,1,Basment,1.0,296,2.0,2.0,2,64,110,0,0,0,0,0,12,WD,Normal,165000,0,46,0
369,20,RL,78.0,7800,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,200.0,1,2,PConc,1.0,2.0,0.0,1.0,540,1.0,0,728,1268,GasA,3,1,SBrkr,0,0,1268,0,0,1,0,2,1,1,7,1,1,Attchd,2.0,244,2.0,2.0,2,0,98,0,0,0,0,0,3,WD,Normal,132000,0,56,0
370,20,RL,,9830,Pave,2,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,3,CBlock,1.0,2.0,0.0,4.0,72,2.0,258,733,1063,GasA,4,1,SBrkr,0,0,1287,1,0,1,0,3,1,2,7,1,1,Detchd,2.0,576,2.0,2.0,2,364,17,0,0,182,0,0,3,WD,Normal,162000,1,4,0
371,60,RL,,8121,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,953,953,GasA,4,1,SBrkr,711,0,1664,0,0,2,1,3,1,1,7,1,1,Attchd,1.0,460,2.0,2.0,2,100,40,0,0,0,0,0,1,WD,Normal,172400,0,6,0
372,50,RL,80.0,17120,Pave,3,Lvl,AllPub,Inside,2,3,Feedr,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,WdShing,Plywood,0.0,1,2,CBlock,,,,,0,,0,0,0,GasA,2,1,SBrkr,468,0,1588,0,0,2,0,4,1,1,7,5,1,Detchd,2.0,680,2.0,2.0,0,0,59,0,0,0,0,0,7,WD,Normal,134432,0,49,0
373,120,RL,50.0,7175,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,0.0,1,2,CBlock,2.0,2.0,0.0,4.0,623,0.0,121,0,744,GasA,2,1,SBrkr,0,0,752,1,0,1,0,2,1,1,4,1,0,Attchd,0.0,264,2.0,2.0,2,353,0,0,0,90,0,0,2,WD,Normal,125000,0,26,0
374,20,RL,79.0,10634,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,PConc,1.0,2.0,0.0,3.0,428,0.0,180,0,608,GasA,2,1,SBrkr,0,0,1319,1,0,1,0,3,1,1,5,5,0,Attchd,0.0,270,2.0,2.0,2,66,0,0,0,0,0,0,11,WD,Normal,123000,0,56,0
375,60,RL,65.0,8200,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,847,847,GasA,4,1,SBrkr,1081,0,1928,0,0,2,1,4,1,2,8,1,1,BuiltIn,2.0,434,2.0,2.0,2,100,48,0,0,0,0,0,7,WD,Normal,219500,1,3,0
376,30,RL,,10020,Pave,2,Low,AllPub,Inside,0,3,Norm,Norm,1Fam,1Story,1,1,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0,1,BrkTil,0.0,0.0,3.0,3.0,350,1.0,0,333,683,GasA,3,0,FuseA,0,0,904,1,0,0,1,1,1,0,4,3,0,,,0,,,2,0,0,0,0,0,0,0,3,WD,Normal,61000,1,59,0
377,85,RL,57.0,8846,Pave,2,Lvl,AllPub,CulDSac,2,0,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,5.0,298,1.0,0,572,870,GasA,4,1,SBrkr,0,0,914,0,0,1,0,2,1,1,5,1,0,Detchd,0.0,576,2.0,2.0,2,0,0,0,0,0,0,0,7,WD,Normal,148000,0,10,0
378,60,FV,102.0,11143,Pave,2,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1580,1580,GasA,4,1,SBrkr,886,0,2466,0,0,3,0,4,1,2,8,1,1,Attchd,1.0,610,2.0,2.0,2,159,214,0,0,0,0,0,12,WD,Normal,340000,1,2,0
379,20,RL,88.0,11394,Pave,3,Lvl,AllPub,Corner,2,3,Norm,Norm,1Fam,1Story,9,2,Hip,CompShg,VinylSd,VinylSd,350.0,2,2,PConc,3.0,2.0,2.0,5.0,1445,1.0,0,411,1856,GasA,4,1,SBrkr,0,0,1856,1,0,1,1,1,1,3,8,1,1,Attchd,2.0,834,2.0,2.0,2,113,0,0,0,0,0,0,6,New,Partial,394432,0,0,1
380,60,RL,60.0,8123,Pave,2,Lvl,AllPub,Inside,2,3,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,16.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,982,982,GasA,4,1,SBrkr,793,0,1800,0,0,2,1,3,1,1,7,1,1,Attchd,2.0,463,2.0,2.0,2,100,63,0,0,0,0,0,6,WD,Normal,179000,0,9,0
381,50,RL,50.0,5000,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,BrkFace,Wd Sdng,0.0,1,2,BrkTil,1.0,2.0,0.0,1.0,218,1.0,0,808,1026,GasA,2,1,SBrkr,665,0,1691,0,0,2,0,3,1,2,6,1,1,Detchd,0.0,308,2.0,2.0,2,0,0,242,0,0,0,0,5,WD,Normal,127000,1,60,0
382,20,FV,60.0,7200,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,3.0,0.0,0.0,0,1.0,0,1293,1293,GasA,4,1,SBrkr,0,0,1301,1,0,2,0,2,1,2,5,1,1,Attchd,1.0,572,2.0,2.0,2,216,121,0,0,0,0,0,8,New,Partial,187750,0,0,1
383,60,RL,79.0,9245,Pave,2,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,0.0,0,1.0,0,939,939,GasA,4,1,SBrkr,858,0,1797,0,0,2,1,3,1,2,8,1,0,Attchd,1.0,639,2.0,2.0,2,144,53,0,0,0,0,0,4,WD,Normal,213500,0,1,0
384,45,RH,60.0,9000,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,1.5Unf,6,3,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,BrkTil,0.0,1.0,0.0,0.0,0,1.0,0,784,784,GasA,2,0,FuseA,0,0,784,0,0,1,0,2,1,1,5,1,0,Detchd,0.0,360,1.0,1.0,0,0,0,91,0,0,0,0,10,WD,Normal,76000,1,59,0
385,60,RL,,53107,Pave,1,Low,AllPub,Corner,1,3,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,PConc,2.0,2.0,2.0,5.0,985,1.0,0,595,1580,GasA,4,1,SBrkr,874,0,1953,1,0,2,1,3,1,2,9,1,2,Attchd,2.0,501,2.0,2.0,2,216,231,0,0,0,0,0,6,WD,Normal,240000,0,15,0
386,120,RL,43.0,3182,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,16.0,2,2,PConc,2.0,2.0,0.0,5.0,24,1.0,0,1232,1256,GasA,4,1,SBrkr,0,0,1269,0,0,2,0,2,1,2,6,1,1,Attchd,2.0,430,2.0,2.0,2,146,20,0,0,144,0,0,4,WD,Normal,192000,1,5,0
387,50,RL,58.0,8410,Pave,3,Lvl,AllPub,FR2,2,3,Feedr,Norm,1Fam,1.5Fin,5,3,Gambrel,CompShg,Wd Sdng,VinylSd,0.0,1,1,PConc,1.0,2.0,0.0,0.0,0,1.0,0,658,658,GasA,2,1,SBrkr,526,0,1184,0,0,1,0,5,1,1,8,1,0,,,0,,,0,0,151,0,0,0,0,0,5,WD,AdjLand,81000,1,10,0
388,80,RL,72.0,7200,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,SLvl,6,6,Hip,CompShg,MetalSd,MetalSd,255.0,1,2,CBlock,1.0,2.0,2.0,4.0,631,1.0,0,410,1041,GasA,4,1,SBrkr,0,0,1125,1,0,1,0,3,1,1,6,1,1,Detchd,0.0,352,2.0,2.0,2,296,0,0,0,0,0,0,10,WD,Abnorml,125000,0,33,0
389,20,RL,93.0,9382,Pave,2,Lvl,AllPub,CulDSac,2,0,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,125.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1468,1468,GasA,4,1,SBrkr,0,0,1479,0,0,2,0,3,1,2,6,1,0,Attchd,1.0,577,2.0,2.0,2,120,25,0,0,0,0,0,7,WD,Normal,191000,1,8,0
390,60,RL,96.0,12474,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,2Story,10,5,Gable,CompShg,VinylSd,VinylSd,272.0,3,2,PConc,3.0,2.0,2.0,5.0,1280,1.0,0,402,1682,GasA,4,1,SBrkr,590,0,2332,1,0,2,1,3,1,3,9,1,1,BuiltIn,2.0,846,2.0,2.0,2,196,134,0,0,0,0,0,8,New,Partial,426000,1,0,0
391,50,RL,50.0,8405,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,BrkTil,1.0,3.0,0.0,2.0,241,3.0,391,229,861,GasA,4,1,SBrkr,406,0,1367,1,0,1,0,4,1,1,7,1,0,Detchd,0.0,384,2.0,2.0,2,0,130,112,0,0,0,0,4,WD,Normal,119000,1,58,0
392,60,RL,71.0,12209,Pave,2,Lvl,AllPub,CulDSac,2,1,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,PConc,3.0,2.0,0.0,4.0,690,1.0,0,114,804,GasA,4,1,SBrkr,1157,0,1961,1,0,2,1,3,1,2,7,1,1,BuiltIn,2.0,560,2.0,2.0,2,125,192,0,0,0,0,0,6,WD,Normal,215000,1,7,0
393,20,RL,,8339,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,Slab,,,,,0,,0,0,0,GasA,2,1,SBrkr,0,0,882,0,0,1,0,3,1,1,5,1,0,Attchd,1.0,294,2.0,2.0,2,0,0,0,0,0,0,1200,7,WD,Normal,106500,0,48,0
394,30,RL,,7446,Pave,3,Lvl,AllPub,Corner,2,1,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,WdShing,Wd Shng,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,266,1.0,0,522,788,GasA,2,1,FuseA,0,0,788,0,0,1,0,2,1,1,4,1,2,,,0,,,2,0,0,0,0,0,0,0,4,WD,Abnorml,100000,1,56,0
395,50,RL,60.0,10134,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,735,735,GasA,3,1,FuseA,299,0,1034,0,0,1,0,2,1,1,5,1,0,Detchd,0.0,240,2.0,2.0,2,0,39,0,0,0,0,0,7,WD,Normal,109000,1,57,0
396,20,RL,68.0,9571,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,CBlock,1.0,2.0,2.0,3.0,739,1.0,0,405,1144,GasA,2,1,SBrkr,0,0,1144,1,0,1,0,3,1,1,6,1,0,Attchd,0.0,596,2.0,2.0,2,44,0,0,0,0,0,0,6,WD,Normal,129000,0,54,0
397,20,RL,60.0,7200,Pave,3,Low,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,2.0,2.0,777,1.0,0,117,894,GasA,2,1,SBrkr,0,0,894,0,0,1,0,2,1,1,6,1,0,Detchd,1.0,600,2.0,2.0,2,215,0,0,0,0,0,0,9,WD,Normal,123000,0,37,0
398,60,RL,69.0,7590,Pave,3,Lvl,AllPub,Inside,2,2,PosN,Norm,1Fam,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,288.0,1,2,CBlock,1.0,2.0,0.0,4.0,540,1.0,0,324,864,GasA,2,1,SBrkr,936,0,1812,0,0,2,0,4,1,1,8,1,1,Attchd,1.0,264,2.0,2.0,2,0,168,0,0,0,0,0,7,WD,Normal,169500,0,45,0
399,30,RM,60.0,8967,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,1Story,5,2,Gable,CompShg,MetalSd,MetalSd,0.0,1,1,BrkTil,0.0,0.0,0.0,0.0,0,1.0,0,961,961,GasA,3,1,Mix,0,0,1077,0,0,1,0,2,1,1,6,2,0,Detchd,0.0,338,0.0,0.0,0,0,0,0,0,0,0,0,11,WD,Abnorml,67000,1,57,0
400,60,FV,65.0,8125,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,CemntBd,CmentBd,100.0,2,2,PConc,2.0,2.0,0.0,5.0,812,1.0,0,280,1092,GasA,4,1,SBrkr,438,0,1550,1,0,2,0,2,1,2,7,1,0,Attchd,2.0,438,2.0,2.0,2,0,168,0,0,0,0,0,10,WD,Normal,241000,1,2,0
401,120,RL,38.0,14963,Pave,1,Lvl,AllPub,Inside,2,0,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,0.0,2,2,PConc,2.0,2.0,0.0,5.0,786,1.0,0,474,1260,GasA,4,1,SBrkr,0,0,1288,1,0,1,1,1,1,3,4,1,2,Attchd,2.0,500,2.0,2.0,2,120,30,0,0,224,0,0,12,WD,Normal,245500,0,12,0
402,20,RL,65.0,8767,Pave,2,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,5.0,24,1.0,0,1286,1310,GasA,4,1,SBrkr,0,0,1310,0,0,2,0,3,1,2,6,1,1,Attchd,2.0,400,2.0,2.0,2,0,0,0,0,0,0,0,7,New,Partial,164990,0,1,0
403,30,RL,60.0,10200,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,672,672,GasA,4,1,SBrkr,0,0,672,0,0,1,0,2,1,1,4,1,0,Detchd,0.0,240,2.0,2.0,0,168,0,0,0,0,0,0,8,WD,Normal,108000,1,11,0
404,60,RL,93.0,12090,Pave,3,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,650.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1141,1141,GasA,3,1,SBrkr,1098,0,2263,0,0,2,1,4,1,2,10,1,1,BuiltIn,2.0,420,2.0,2.0,2,144,123,0,0,0,0,0,7,WD,Abnorml,258000,0,8,0
405,60,RL,,10364,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,806,806,GasA,3,1,SBrkr,766,0,1572,0,0,2,1,3,1,1,7,1,1,BuiltIn,2.0,373,2.0,2.0,2,0,40,0,0,0,0,0,5,WD,Normal,168000,1,11,0
406,20,RL,,9991,Pave,2,Lvl,AllPub,Corner,2,2,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Plywood,Plywood,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,1116,1.0,0,165,1281,GasA,4,1,SBrkr,0,0,1620,1,0,2,0,3,1,1,8,6,1,Attchd,0.0,490,2.0,2.0,2,120,78,0,0,0,0,0,6,WD,Normal,150000,1,16,0
407,50,RL,51.0,10480,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,1064,1064,GasA,4,1,FuseA,0,473,1639,0,0,1,0,3,1,1,6,2,0,Detchd,0.0,240,2.0,2.0,2,0,0,0,0,0,0,0,3,WD,Normal,115000,1,58,0
408,70,RL,63.0,15576,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Plywood,0.0,1,2,BrkTil,2.0,2.0,0.0,0.0,0,1.0,0,840,840,GasA,4,1,SBrkr,840,0,1680,0,0,2,0,4,1,1,8,1,0,Attchd,0.0,308,2.0,2.0,2,0,0,160,0,0,0,0,3,WD,Normal,177000,1,32,0
409,60,RL,109.0,14154,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,350.0,2,2,PConc,3.0,3.0,0.0,0.0,0,1.0,0,1063,1063,GasA,4,1,SBrkr,1101,0,2172,0,0,2,1,3,1,2,9,1,1,Attchd,1.0,947,2.0,2.0,2,192,62,0,0,0,0,0,8,New,Partial,280000,0,1,0
410,60,FV,85.0,10800,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,100.0,2,2,PConc,3.0,2.0,0.0,5.0,789,1.0,0,245,1034,GasA,4,1,SBrkr,1028,0,2078,1,0,2,1,3,1,3,8,1,1,Attchd,2.0,836,2.0,2.0,2,0,102,0,0,0,0,0,4,New,Partial,339750,1,0,0
411,20,RL,68.0,9571,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,5,3,Gable,CompShg,BrkComm,Brk Cmn,0.0,1,1,CBlock,1.0,1.0,0.0,0.0,0,1.0,0,1276,1276,GasA,2,1,FuseA,0,0,1276,0,0,1,0,3,1,1,5,4,0,Attchd,0.0,350,2.0,2.0,2,0,0,0,0,0,0,0,6,COD,Abnorml,60000,0,51,0
412,190,RL,100.0,34650,Pave,3,Bnk,AllPub,Inside,2,3,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,CBlock,1.0,2.0,1.0,2.0,1056,1.0,0,0,1056,GasA,2,0,SBrkr,0,0,1056,1,0,1,0,3,1,1,5,1,0,Attchd,2.0,572,2.0,2.0,2,264,0,0,0,0,0,0,1,WD,Normal,145000,0,51,0
413,20,FV,,4403,Pave,1,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,432.0,3,2,PConc,3.0,2.0,2.0,5.0,578,1.0,0,892,1470,GasA,4,1,SBrkr,0,0,1478,1,0,2,1,2,1,2,7,1,1,Attchd,2.0,484,2.0,2.0,2,0,144,0,0,0,0,0,6,New,Partial,222000,0,1,0
414,30,RM,56.0,8960,Pave,3,Lvl,AllPub,Inside,2,1,Artery,Norm,1Fam,1Story,5,6,Gable,CompShg,WdShing,Wd Shng,0.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,1008,1008,GasA,3,1,FuseA,0,0,1028,0,0,1,0,2,1,1,5,1,1,Detchd,0.0,360,2.0,2.0,2,0,0,130,0,0,0,0,3,WD,Normal,115000,1,60,0
415,60,RL,59.0,11228,Pave,1,Lvl,AllPub,CulDSac,2,2,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,0.0,3.0,50,5.0,531,499,1080,GasA,4,1,SBrkr,1017,0,2097,0,1,2,1,3,1,2,9,1,1,Attchd,0.0,678,2.0,2.0,2,196,187,0,0,0,0,0,12,WD,Normal,228000,0,15,0
416,20,RL,73.0,8899,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,5.0,24,1.0,0,1316,1340,GasA,4,1,SBrkr,0,0,1340,0,0,2,0,3,1,2,6,1,0,Attchd,2.0,396,2.0,2.0,2,100,30,0,0,0,0,0,8,New,Partial,181134,0,0,1
417,60,RL,74.0,7844,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,HdBoard,HdBoard,203.0,1,2,CBlock,1.0,2.0,0.0,4.0,209,1.0,0,463,672,GasA,2,1,SBrkr,728,0,1400,0,0,1,1,3,1,1,6,1,1,Attchd,2.0,440,2.0,2.0,2,0,0,0,0,0,0,0,3,WD,Normal,149500,0,28,0
