,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath,SnMoSold,CsMoSold,Remodeled,Age,Isnew
473,20,RL,110.0,14977,Pave,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,2.0,304.0,2,2,PConc,3.0,2.0,3.0,5.0,1350,1.0,0,626,GasA,4,1,SBrkr,1976,0,0,2,1,2,7,1,1,Attchd,1.0,908,2.0,2.0,2,250,0,0,New,Partial,440000,3952,63,3.0,-0.4999999999999997,-0.8660254037844388,1,0,0
474,120,RL,41.0,5330,Pave,3,Lvl,AllPub,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,2,2,PConc,2.0,2.0,2.0,5.0,1196,1.0,0,298,GasA,4,1,SBrkr,1652,0,0,2,1,3,6,1,0,Attchd,1.0,499,2.0,2.0,2,96,0,0,WD,Normal,251000,3146,48,3.0,-0.8660254037844384,-0.5000000000000004,0,7,0
475,20,RL,80.0,8480,Pave,3,Lvl,AllPub,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,5.0,630,1.0,0,340,GasA,2,1,SBrkr,970,0,0,2,1,1,5,1,0,Detchd,0.0,624,2.0,2.0,2,0,0,0,WD,Normal,132500,1940,216,2.0,-0.4999999999999997,-0.8660254037844388,0,44,0
476,20,RL,75.0,13125,Pave,3,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,2.0,215.0,1,2,PConc,2.0,2.0,3.0,5.0,994,1.0,0,484,GasA,4,1,SBrkr,1493,0,0,3,1,2,7,1,1,Attchd,2.0,508,2.0,2.0,2,140,0,0,WD,Normal,208900,2971,39,3.0,0.8660254037844387,-0.4999999999999998,1,10,0
477,60,RL,105.0,13693,Pave,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,2.0,772.0,3,2,PConc,2.0,2.0,2.0,0.0,0,1.0,0,2153,GasA,4,1,SBrkr,2069,574,0,3,1,3,9,1,1,BuiltIn,2.0,694,2.0,2.0,2,414,0,0,WD,Normal,380000,4796,84,2.5,1.0,6.123233995736766e-17,0,1,0
478,20,RL,79.0,10637,Pave,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,3.0,336.0,2,2,PConc,3.0,2.0,3.0,5.0,1288,1.0,0,417,GasA,4,1,SBrkr,1718,0,0,3,1,2,7,1,1,Attchd,1.0,826,2.0,2.0,2,208,0,0,WD,Normal,297000,3423,44,3.0,-1.0,-1.8369701987210287e-16,1,1,0
479,30,RM,50.0,5925,Pave,3,Bnk,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,Stucco,Stucco,1.0,435.0,1,2,BrkTil,0.0,2.0,0.0,2.0,168,1.0,0,739,GasA,2,1,SBrkr,1131,0,0,2,1,1,7,1,0,Detchd,0.0,672,2.0,2.0,2,0,0,0,WD,Alloca,89471,2038,72,1.0,1.0,6.123233995736766e-17,1,7,0
480,20,RL,98.0,16033,Pave,2,Lvl,AllPub,FR2,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,2.0,378.0,2,2,PConc,3.0,2.0,3.0,5.0,1261,1.0,0,572,GasA,4,1,SBrkr,1850,0,0,3,1,2,8,1,1,Attchd,2.0,772,2.0,2.0,2,519,0,0,WD,Normal,326000,3683,112,3.0,1.0,6.123233995736766e-17,1,1,0
481,20,RL,72.0,11846,Pave,2,HLS,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,2.0,562.0,2,2,PConc,3.0,2.0,3.0,5.0,1567,1.0,0,225,GasA,4,1,SBrkr,1792,0,0,2,1,3,6,1,1,Attchd,2.0,874,2.0,2.0,2,206,0,0,WD,Normal,374000,3584,49,3.0,-0.8660254037844384,-0.5000000000000004,1,2,0
482,70,RM,50.0,2500,Pave,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Stucco,Stucco,0.0,0.0,2,2,PConc,1.0,2.0,0.0,4.0,299,1.0,0,611,GasA,4,1,SBrkr,916,910,0,4,1,3,7,5,1,Attchd,0.0,164,1.0,1.0,2,0,0,0,WD,Normal,155000,2736,0,2.5,1.2246467991473532e-16,-1.0,1,4,0
483,120,RM,32.0,4500,Pave,3,Lvl,AllPub,FR2,2,Mitchel,Norm,Norm,Twnhs,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,2.0,116.0,1,2,PConc,3.0,2.0,0.0,5.0,897,1.0,0,319,GasA,4,1,SBrkr,1216,0,0,2,1,1,5,1,0,Attchd,0.0,402,2.0,2.0,2,0,0,0,WD,Normal,164000,2432,125,3.0,0.5,-0.8660254037844387,0,8,0
484,20,RL,,7758,Pave,2,Lvl,AllPub,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,0.0,0.0,1,3,CBlock,1.0,2.0,0.0,4.0,588,1.0,0,411,GasA,3,1,SBrkr,999,0,0,3,1,2,6,1,0,Detchd,0.0,264,2.0,2.0,2,0,0,0,WD,Normal,132500,1998,132,2.0,1.0,6.123233995736766e-17,1,6,0
485,20,RL,80.0,9600,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,2,2,CBlock,1.0,2.0,0.0,4.0,607,1.0,0,506,GasA,3,1,SBrkr,1113,0,0,3,1,2,5,1,1,Attchd,0.0,264,2.0,2.0,2,0,0,0,WD,Normal,147000,2226,200,1.0,-0.4999999999999997,-0.8660254037844388,1,2,0
486,20,RL,79.0,10289,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,2.0,168.0,1,2,CBlock,1.0,2.0,0.0,4.0,836,1.0,0,237,GasA,2,1,SBrkr,1073,0,0,3,1,1,6,1,0,Attchd,1.0,515,2.0,2.0,2,0,0,0,WD,Normal,156000,2146,0,2.5,1.2246467991473532e-16,-1.0,0,42,0
487,20,RL,70.0,12243,Pave,2,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,0.0,0.0,1,2,CBlock,2.0,2.0,2.0,4.0,998,1.0,0,486,GasA,3,1,SBrkr,1484,0,0,3,1,1,7,1,1,Attchd,0.0,487,2.0,2.0,2,224,0,0,WD,Normal,175000,2968,180,2.0,0.8660254037844386,0.5000000000000001,0,36,0
488,190,RL,60.0,10800,Pave,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,1,CBlock,1.0,1.0,0.0,3.0,664,1.0,0,290,GasA,2,0,FuseA,1766,648,0,3,2,1,10,4,1,Attchd,0.0,520,2.0,1.0,0,142,0,0,ConLD,Normal,160000,3368,0,2.0,0.5,-0.8660254037844387,1,36,0
489,180,RM,21.0,1526,Pave,3,Lvl,AllPub,Inside,2,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,1,3,CBlock,2.0,2.0,2.0,5.0,515,1.0,0,115,GasA,2,1,SBrkr,630,0,0,1,1,2,3,1,0,Attchd,0.0,286,2.0,2.0,2,0,0,0,WD,Normal,86000,1260,0,2.0,0.5,-0.8660254037844387,1,7,0
490,160,RM,,2665,Pave,3,Lvl,AllPub,Inside,2,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,1,2,PConc,2.0,2.0,1.0,0.0,0,1.0,0,264,GasA,2,1,SBrkr,616,688,0,3,1,1,4,1,1,BuiltIn,2.0,336,2.0,2.0,2,141,0,0,WD,Normal,115000,1568,24,1.5,1.2246467991473532e-16,-1.0,0,32,0
491,50,RL,79.0,9490,Pave,3,Lvl,AllPub,Inside,2,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,403,2.0,165,238,GasA,2,1,FuseA,958,620,0,3,1,0,5,1,2,Attchd,0.0,240,2.0,2.0,2,0,0,0,WD,Normal,133000,2384,32,2.0,-0.8660254037844384,-0.5000000000000004,1,56,0
492,60,RL,105.0,15578,Pave,2,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,728,GasA,3,1,SBrkr,728,728,0,3,1,1,8,1,0,Attchd,1.0,429,2.0,2.0,2,0,0,0,New,Partial,172785,2184,0,2.5,0.5,-0.8660254037844387,0,0,1
493,20,RL,70.0,7931,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,Wd Sdng,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,374,0.0,532,363,GasA,2,1,FuseA,1269,0,0,3,1,1,6,1,1,Detchd,0.0,308,2.0,2.0,2,0,0,0,WD,Normal,155000,2538,0,1.5,1.2246467991473532e-16,-1.0,0,48,0
494,30,RM,50.0,5784,Pave,3,Lvl,AllPub,Inside,2,OldTown,Artery,Norm,1Fam,1Story,5,8,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,BrkTil,0.0,2.0,0.0,0.0,0,1.0,0,190,GasA,3,1,FuseA,886,0,0,2,1,1,4,1,0,Attchd,0.0,273,2.0,2.0,2,144,0,0,WD,Normal,91300,1076,100,1.0,-2.4492935982947064e-16,1.0,1,13,0
495,30,C (all),60.0,7879,Pave,3,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,495,1.0,0,225,GasA,2,0,FuseA,720,0,0,2,1,1,4,1,0,,,0,,,0,0,0,0,WD,Abnorml,34900,1440,638,1.0,-0.5000000000000004,0.8660254037844384,1,59,0
496,20,RL,,12692,Pave,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,1231,1.0,0,1969,GasA,4,1,SBrkr,3228,0,0,4,1,2,10,1,1,Attchd,1.0,546,2.0,2.0,2,264,0,0,WD,Normal,430000,6428,366,4.0,0.5,-0.8660254037844387,1,14,0
497,50,RL,60.0,9120,Pave,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,3,PConc,1.0,2.0,0.0,2.0,329,1.0,0,697,GasA,4,1,SBrkr,1133,687,0,4,1,1,8,1,0,Detchd,0.0,240,2.0,2.0,0,0,0,0,WD,Normal,184000,2846,100,3.0,1.2246467991473532e-16,-1.0,1,58,0
498,20,RL,65.0,7800,Pave,3,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,HdBoard,HdBoard,2.0,89.0,1,2,PConc,1.0,2.0,0.0,4.0,450,1.0,0,414,GasA,4,1,SBrkr,899,0,0,3,1,2,5,1,0,Attchd,2.0,288,2.0,2.0,2,64,0,0,WD,Normal,130000,1763,0,1.0,1.2246467991473532e-16,-1.0,1,5,0
499,20,RL,70.0,7535,Pave,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,111,0.0,279,522,GasA,1,1,SBrkr,912,0,0,2,1,1,5,1,0,Attchd,2.0,297,2.0,2.0,2,12,0,480,WD,Normal,120000,1824,285,1.5,1.2246467991473532e-16,-1.0,1,22,0
500,160,RM,21.0,1890,Pave,3,Lvl,AllPub,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,2.0,285.0,1,2,CBlock,1.0,2.0,0.0,3.0,356,1.0,0,316,GasA,2,1,SBrkr,672,546,0,3,1,1,7,1,0,Detchd,0.0,264,2.0,2.0,2,144,0,0,WD,Normal,113000,1890,28,1.5,0.5,-0.8660254037844387,0,34,0
501,60,FV,75.0,9803,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,400,1.0,0,466,GasA,3,1,SBrkr,866,902,0,3,1,2,7,1,0,Attchd,1.0,603,2.0,2.0,2,0,0,0,WD,Normal,226700,2634,108,2.5,0.8660254037844386,0.5000000000000001,0,3,0
502,20,RL,70.0,9170,Pave,3,Lvl,AllPub,Corner,2,Edwards,Feedr,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,698,5.0,96,420,GasA,4,1,SBrkr,1214,0,0,2,1,1,6,1,0,Detchd,0.0,461,1.0,1.0,2,0,0,400,WD,Normal,140000,2428,184,2.0,0.8660254037844387,-0.4999999999999998,0,42,0
503,20,RL,100.0,15602,Pave,2,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,Wd Sdng,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,1247,1.0,0,254,GasA,2,1,SBrkr,1801,0,0,1,1,1,6,1,2,Attchd,2.0,484,2.0,2.0,2,0,0,0,WD,Normal,289000,3302,215,3.0,1.0,6.123233995736766e-17,1,13,0
504,160,RL,24.0,2308,Pave,3,Lvl,AllPub,Inside,2,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,Plywood,Brk Cmn,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,257,2.0,495,103,GasA,2,1,SBrkr,855,467,0,3,1,1,6,1,1,Attchd,0.0,440,2.0,2.0,2,260,0,0,WD,Normal,147000,2177,0,3.0,1.2246467991473532e-16,-1.0,0,35,0
505,90,RM,60.0,7596,Pave,3,Lvl,AllPub,Inside,2,OldTown,Artery,Norm,Duplex,2Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,2.0,360.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,960,GasA,3,1,SBrkr,960,1000,0,4,2,1,10,1,0,Detchd,0.0,400,2.0,2.0,0,0,0,0,COD,Normal,124500,2920,0,2.0,-0.4999999999999997,-0.8660254037844388,0,57,0
506,60,RL,80.0,9554,Pave,2,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,2.0,125.0,2,2,PConc,2.0,2.0,0.0,5.0,380,1.0,0,397,GasA,4,1,SBrkr,1065,846,0,3,1,2,8,1,1,Attchd,1.0,471,2.0,2.0,2,182,0,0,WD,Normal,215000,2688,81,2.5,-1.0,-1.8369701987210287e-16,1,12,0
507,20,FV,75.0,7862,Pave,2,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,27,1.0,0,1191,GasA,4,1,SBrkr,1218,0,0,2,1,2,4,1,0,Attchd,2.0,676,2.0,2.0,2,0,0,0,New,Partial,208300,2436,102,2.0,-1.0,-1.8369701987210287e-16,0,0,1
508,70,RM,60.0,9600,Pave,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,9,Gambrel,CompShg,MetalSd,MetalSd,0.0,0.0,1,4,BrkTil,1.0,2.0,0.0,2.0,141,1.0,0,548,GasA,4,1,SBrkr,689,689,0,3,1,2,7,1,1,Detchd,0.0,360,2.0,2.0,0,0,0,0,WD,Normal,161000,2067,116,2.0,-0.8660254037844386,0.5000000000000001,1,3,0
509,20,RL,80.0,9600,Pave,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,2.0,132.0,1,2,CBlock,1.0,2.0,0.0,4.0,991,1.0,0,50,GasA,4,1,SBrkr,1041,0,0,3,1,1,6,1,0,Attchd,1.0,270,2.0,2.0,2,224,0,0,WD,Normal,124500,2082,88,2.0,-0.4999999999999997,-0.8660254037844388,0,50,0
510,20,RL,75.0,14559,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,1.0,70.0,2,2,CBlock,1.0,2.0,0.0,3.0,650,2.0,180,178,GasA,4,1,SBrkr,1363,0,0,2,1,1,6,6,2,CarPort,0.0,288,2.0,2.0,2,324,0,2000,WD,Normal,164900,2371,210,2.0,1.2246467991473532e-16,-1.0,1,9,0
511,120,RL,40.0,6792,Pave,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,3.0,94.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1368,GasA,4,1,SBrkr,1368,0,0,2,1,2,6,1,1,Attchd,1.0,474,2.0,2.0,2,132,0,0,New,Partial,202665,2736,35,2.0,1.0,6.123233995736766e-17,1,0,0
512,20,RL,70.0,9100,Pave,3,Lvl,AllPub,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,521,0.0,174,169,GasA,2,1,SBrkr,864,0,0,3,1,1,5,1,0,Detchd,0.0,624,2.0,2.0,2,0,0,0,WD,Normal,129900,1728,0,2.0,-0.4999999999999997,-0.8660254037844388,0,48,0
513,20,RL,71.0,9187,Pave,3,Bnk,AllPub,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,3,PConc,1.0,2.0,0.0,4.0,336,1.0,0,748,GasA,2,1,SBrkr,1080,0,0,3,1,1,5,1,0,Attchd,0.0,484,2.0,2.0,2,120,0,0,WD,Normal,134000,2164,158,1.5,1.2246467991473532e-16,-1.0,0,24,0
514,45,RL,55.0,10594,Pave,3,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,768,Grav,1,0,SBrkr,789,0,0,2,1,1,5,1,0,Detchd,0.0,200,0.0,0.0,2,0,0,0,WD,Normal,96500,1557,112,1.0,1.2246467991473532e-16,-1.0,1,57,0
515,20,RL,94.0,12220,Pave,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,2.0,305.0,3,2,CBlock,3.0,2.0,0.0,5.0,1436,1.0,0,570,GasA,4,1,SBrkr,2020,0,0,3,1,3,9,1,1,Attchd,2.0,900,2.0,2.0,2,156,0,0,New,Partial,402861,4026,54,3.5,-1.0,-1.8369701987210287e-16,0,0,1
516,80,RL,,10448,Pave,2,Lvl,AllPub,Corner,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,2.0,333.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,689,GasA,2,1,SBrkr,1378,741,0,3,1,1,7,1,1,Attchd,1.0,583,2.0,2.0,2,0,0,0,COD,Abnorml,158000,2808,104,2.5,-0.8660254037844384,-0.5000000000000004,0,37,0
517,60,RL,79.0,10208,Pave,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,921.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1264,GasA,4,1,SBrkr,1277,1067,0,3,1,2,7,1,1,Attchd,1.0,889,2.0,2.0,2,220,0,0,WD,Normal,265000,3608,0,2.5,-0.4999999999999997,-0.8660254037844388,1,12,0
518,60,RL,,9531,Pave,2,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,2,PConc,2.0,2.0,1.0,5.0,706,1.0,0,88,GasA,4,1,SBrkr,882,914,0,3,1,1,7,1,0,Attchd,1.0,546,2.0,2.0,2,0,0,0,WD,Normal,211000,2590,36,3.5,0.5,-0.8660254037844387,0,9,0
519,70,RL,53.0,10918,Pave,3,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,9,Gambrel,CompShg,MetalSd,MetalSd,0.0,0.0,2,2,BrkTil,2.0,2.0,0.0,0.0,0,1.0,0,1276,GasA,4,1,SBrkr,1276,804,0,3,1,2,9,1,2,Detchd,0.0,282,2.0,2.0,2,0,0,0,WD,Normal,234000,3356,145,1.5,1.2246467991473532e-16,-1.0,1,5,0
520,190,RL,60.0,10800,Pave,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,2fmCon,2Story,4,7,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,BrkTil,,,,,0,,0,0,GasA,2,0,FuseA,694,600,0,3,2,1,7,1,0,,,0,,,0,220,0,0,WD,Normal,106250,1294,324,2.0,-0.8660254037844384,-0.5000000000000004,1,8,0
521,20,RL,90.0,11988,Pave,2,Lvl,AllPub,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,777,1.0,0,467,GasA,4,1,FuseA,1244,0,0,3,1,1,6,1,2,Attchd,0.0,336,2.0,2.0,2,0,0,0,WD,Normal,150000,2488,40,1.5,0.5,-0.8660254037844387,0,50,0
522,50,RM,50.0,5000,Pave,3,Lvl,AllPub,Corner,2,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,1,3,CBlock,1.0,2.0,0.0,4.0,399,1.0,0,605,GasA,4,1,SBrkr,1004,660,0,3,1,1,7,1,2,Detchd,0.0,420,2.0,2.0,2,0,0,0,WD,Normal,159000,2668,60,2.0,-0.8660254037844386,0.5000000000000001,1,56,0
523,60,RL,130.0,40094,Pave,2,Bnk,AllPub,Inside,2,Edwards,PosN,PosN,1Fam,2Story,10,5,Hip,CompShg,CemntBd,CmentBd,3.0,762.0,3,2,PConc,3.0,2.0,3.0,5.0,2260,1.0,0,878,GasA,4,1,SBrkr,3138,1538,0,3,1,3,11,1,1,BuiltIn,2.0,884,2.0,2.0,2,208,0,0,New,Partial,184750,7814,406,4.5,-0.8660254037844386,0.5000000000000001,1,-1,1
524,60,RL,95.0,11787,Pave,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,594.0,2,2,PConc,2.0,2.0,0.0,5.0,719,1.0,0,660,GasA,4,1,SBrkr,1383,1015,0,3,1,2,8,1,1,Attchd,2.0,834,2.0,2.0,2,239,0,0,WD,Normal,315750,3777,60,3.5,-0.8660254037844384,-0.5000000000000004,1,10,0
525,20,FV,62.0,7500,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1257,GasA,4,1,SBrkr,1266,0,0,3,1,2,6,1,1,Attchd,0.0,453,2.0,2.0,2,38,0,0,WD,Normal,176000,2523,144,2.0,0.8660254037844387,-0.4999999999999998,0,1,0
526,20,RL,70.0,13300,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,2.0,2.0,0.0,2.0,377,1.0,0,551,GasA,2,1,SBrkr,928,0,0,2,1,1,4,1,0,Attchd,0.0,252,2.0,2.0,2,261,0,0,WD,Normal,132000,1856,156,1.0,1.2246467991473532e-16,-1.0,1,7,0
527,60,RL,67.0,14948,Pave,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,3.0,268.0,3,2,PConc,3.0,2.0,2.0,5.0,1330,1.0,0,122,GasA,4,1,SBrkr,1476,1237,0,3,1,3,11,1,1,Attchd,2.0,858,2.0,2.0,2,126,0,0,New,Partial,446261,4165,66,3.5,-0.5000000000000004,0.8660254037844384,0,0,1
528,30,RL,58.0,9098,Pave,2,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,1.0,2.0,1.0,4.0,348,1.0,0,180,GasA,4,1,SBrkr,605,0,0,2,1,1,5,1,0,,,0,,,0,0,0,0,WD,Normal,86000,1133,144,2.0,-0.4999999999999997,-0.8660254037844388,1,5,0
529,20,RL,,32668,Pave,2,Lvl,AllPub,CulDSac,2,Crawfor,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,Wd Sdng,Stone,,,2,2,PConc,1.0,2.0,0.0,2.0,1219,1.0,0,816,GasA,2,1,SBrkr,2515,0,0,4,2,1,9,3,2,Attchd,1.0,484,2.0,2.0,2,0,0,0,WD,Alloca,200624,4550,200,4.0,1.0,6.123233995736766e-17,1,32,0
530,80,RL,85.0,10200,Pave,3,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,2.0,219.0,2,2,CBlock,2.0,2.0,2.0,5.0,783,1.0,0,678,GasA,4,1,SBrkr,1509,0,0,3,1,2,5,1,1,Attchd,1.0,600,2.0,2.0,2,224,0,0,WD,Abnorml,175000,2970,0,3.0,-0.8660254037844384,-0.5000000000000004,1,19,0
531,70,RM,60.0,6155,Pave,2,Lvl,AllPub,FR3,2,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,0.0,1.0,1.0,0.0,0,1.0,0,611,GasA,4,1,SBrkr,751,611,0,3,1,1,6,1,0,Detchd,2.0,502,2.0,1.0,2,0,0,0,WD,Normal,128000,1973,84,2.0,1.2246467991473532e-16,-1.0,1,9,0
