,Age,GarageArea,TotalSF,MasVnrArea,WoodDeckSF,BsmtFinSF1,2ndFlrSF,BsmtFinSF2,MiscVal,LotArea,MSZoning,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition,SalePrice
427,51,352,1814,0.0,0,288,0,0,0,8593,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,109008
428,0,628,2416,108.0,105,664,0,0,0,6762,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,195400
429,21,576,2804,0.0,0,1005,0,0,0,11457,RL,Pave,Lvl,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,175000
430,37,264,1470,232.0,0,387,504,0,0,1680,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,COD,Abnorml,85400
431,10,0,2099,0.0,0,0,110,0,0,5586,RM,Pave,Bnk,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,,ConLD,Abnorml,79900
432,36,440,2130,376.0,240,471,600,0,0,1920,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,122500
433,10,470,2530,0.0,0,0,678,0,0,10839,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,181000
434,36,0,1260,0.0,88,495,0,0,0,1890,RM,Pave,Lvl,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,,WD,Normal,81000
435,13,550,2460,0.0,158,385,834,344,0,10667,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,ConLw,Normal,212000
436,56,440,1766,0.0,0,0,384,0,0,4400,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkTil,GasA,FuseA,Detchd,WD,Normal,116000
437,5,180,1788,0.0,0,0,0,0,0,6000,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Detchd,WD,Normal,119000
438,5,352,1134,0.0,0,365,0,0,0,4280,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Stucco,PConc,GasA,SBrkr,Detchd,WD,Normal,90350
439,9,528,1880,0.0,0,0,512,0,800,12354,RL,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,ConLI,Normal,110000
440,1,672,5496,200.0,0,1767,0,539,0,15431,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,555000
441,53,0,2880,270.0,0,133,0,0,0,12108,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,FuseF,,WD,Normal,118000
442,16,360,2651,0.0,0,0,445,0,0,6240,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,162900
443,0,648,2516,72.0,144,0,0,0,0,3922,RL,Pave,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,WdShing,Wd Shng,PConc,GasA,SBrkr,Attchd,New,Partial,172500
444,13,493,2823,0.0,144,642,975,0,0,8750,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,210000
445,53,480,3125,0.0,0,0,0,0,0,9855,RL,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,COD,Normal,127500
446,8,578,3405,0.0,0,247,0,713,0,16492,RL,Pave,Lvl,AllPub,Corner,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,190000
447,7,431,2816,0.0,89,0,930,0,0,11214,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,199900
448,56,198,2156,0.0,0,0,596,0,0,8600,RM,Pave,Bnk,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,119500
449,5,308,1832,0.0,0,331,504,0,0,6000,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,120000
450,1,270,1626,0.0,0,0,0,0,0,5684,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,FuseA,Detchd,WD,Normal,110000
451,31,576,3066,0.0,200,655,0,0,0,70761,RL,Pave,Low,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,Gable,WdShngl,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,280000
452,10,422,2628,42.0,144,742,868,0,0,9303,RL,Pave,Lvl,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,204000
453,1,676,2358,0.0,0,0,804,0,0,9000,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,210000
454,30,560,3456,0.0,0,1606,0,0,0,9297,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Family,188000
455,34,528,2484,320.0,0,916,0,0,0,9600,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,175500
456,58,513,1968,0.0,0,0,720,0,0,4571,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,AsbShng,AsbShng,BrkTil,GasA,SBrkr,Detchd,COD,Abnorml,98000
457,14,529,3027,0.0,224,1116,0,0,0,53227,RL,Pave,Low,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,256000
458,12,228,2254,0.0,192,0,833,0,0,5100,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Wd Shng,PConc,GasA,SBrkr,Detchd,WD,Normal,161000
459,59,352,1912,161.0,0,185,224,0,0,7015,RL,Pave,Bnk,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,110000
460,0,552,2767,110.0,0,544,1103,0,0,8004,FV,Pave,Lvl,AllPub,Inside,Somerst,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,New,Partial,263435
461,2,576,1695,0.0,256,350,560,210,0,7200,RL,Pave,Lvl,AllPub,Inside,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Detchd,WD,Normal,155000
462,44,360,1728,0.0,0,553,0,311,0,8281,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,62383
463,13,240,2375,0.0,0,326,811,0,0,11988,RL,Pave,HLS,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,CBlock,GasA,FuseA,Detchd,WD,Normal,188700
464,31,0,2080,136.0,0,616,0,0,0,8430,RL,Pave,HLS,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,,WD,Normal,124000
465,2,398,2789,18.0,144,0,0,0,0,3072,RM,Pave,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,178740
466,37,526,2554,0.0,0,778,0,0,0,10628,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,167000
467,12,312,2372,224.0,168,386,756,0,0,9480,RL,Pave,Lvl,AllPub,Inside,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,146500
468,1,866,3260,248.0,0,0,0,0,0,11428,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,250000
469,15,506,2542,120.0,144,426,878,0,0,9291,RL,Pave,Lvl,AllPub,Corner,SawyerW,RRNe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,187000
470,25,528,2990,0.0,0,368,0,1120,0,6820,RL,Pave,Lvl,AllPub,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,212000
471,30,534,2777,0.0,0,0,808,0,0,11952,RL,Pave,Lvl,AllPub,Inside,NWAmes,PosA,Norm,1Fam,2Story,Mansard,WdShake,WdShing,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,190000
472,3,525,1619,80.0,0,459,0,0,0,3675,RM,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Basment,WD,Normal,148000
473,0,908,3952,304.0,250,1350,0,0,0,14977,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,440000
474,7,499,3146,0.0,96,1196,0,0,0,5330,RL,Pave,Lvl,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,251000
475,44,624,1940,0.0,0,630,0,0,0,8480,RL,Pave,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,132500
476,10,508,2971,215.0,140,994,0,0,0,13125,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,208900
477,1,694,4796,772.0,414,0,574,0,0,13693,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,380000
478,1,826,3423,336.0,208,1288,0,0,0,10637,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,297000
479,7,672,2038,435.0,0,168,0,0,0,5925,RM,Pave,Bnk,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkTil,GasA,SBrkr,Detchd,WD,Alloca,89471
480,1,772,3683,378.0,519,1261,0,0,0,16033,RL,Pave,Lvl,AllPub,FR2,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,326000
481,2,874,3584,562.0,206,1567,0,0,0,11846,RL,Pave,HLS,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,374000
482,4,164,2736,0.0,0,299,910,0,0,2500,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,PConc,GasA,SBrkr,Attchd,WD,Normal,155000
483,8,402,2432,116.0,0,897,0,0,0,4500,RM,Pave,Lvl,AllPub,FR2,Mitchel,Norm,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,164000
484,6,264,1998,0.0,0,588,0,0,0,7758,RL,Pave,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Normal,132500
485,2,264,2226,0.0,0,607,0,0,0,9600,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,147000
486,42,515,2146,168.0,0,836,0,0,0,10289,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,156000
487,36,487,2968,0.0,224,998,0,0,0,12243,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,175000
488,36,520,3368,0.0,142,664,648,0,0,10800,RL,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseA,Attchd,ConLD,Normal,160000
489,7,286,1260,0.0,0,515,0,0,0,1526,RM,Pave,Lvl,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,Attchd,WD,Normal,86000
490,32,336,1568,0.0,141,0,688,0,0,2665,RM,Pave,Lvl,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,115000
491,56,240,2384,0.0,0,403,620,165,0,9490,RL,Pave,Lvl,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseA,Attchd,WD,Normal,133000
492,0,429,2184,0.0,0,0,728,0,0,15578,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,172785
493,48,308,2538,0.0,0,374,0,532,0,7931,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,CBlock,GasA,FuseA,Detchd,WD,Normal,155000
494,13,273,1076,0.0,144,0,0,0,0,5784,RM,Pave,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,FuseA,Attchd,WD,Normal,91300
495,59,0,1440,0.0,0,495,0,0,0,7879,C (all),Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseA,,WD,Abnorml,34900
496,14,546,6428,0.0,264,1231,0,0,0,12692,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,PConc,GasA,SBrkr,Attchd,WD,Normal,430000
497,58,240,2846,0.0,0,329,687,0,0,9120,RL,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Detchd,WD,Normal,184000
498,5,288,1763,89.0,64,450,0,0,0,7800,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,130000
499,22,297,1824,0.0,12,111,0,279,480,7535,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,120000
500,34,264,1890,285.0,144,356,546,0,0,1890,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,113000
501,3,603,2634,0.0,0,400,902,0,0,9803,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,226700
502,42,461,2428,0.0,0,698,0,96,400,9170,RL,Pave,Lvl,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,140000
503,13,484,3302,0.0,0,1247,0,0,0,15602,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,289000
504,35,440,2177,0.0,260,257,467,495,0,2308,RL,Pave,Lvl,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,CBlock,GasA,SBrkr,Attchd,WD,Normal,147000
505,57,400,2920,360.0,0,0,1000,0,0,7596,RM,Pave,Lvl,AllPub,Inside,OldTown,Artery,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,COD,Normal,124500
506,12,471,2688,125.0,182,380,846,0,0,9554,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,215000
507,0,676,2436,0.0,0,27,0,0,0,7862,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,208300
508,3,360,2067,0.0,0,141,689,0,0,9600,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,161000
509,50,270,2082,132.0,224,991,0,0,0,9600,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,124500
510,9,288,2371,70.0,324,650,0,180,2000,14559,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,CarPort,WD,Normal,164900
511,0,474,2736,94.0,132,0,0,0,0,6792,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,202665
512,48,624,1728,0.0,0,521,0,174,0,9100,RL,Pave,Lvl,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,129900
513,24,484,2164,0.0,120,336,0,0,0,9187,RL,Pave,Bnk,AllPub,Corner,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,134000
514,57,200,1557,0.0,0,0,0,0,0,10594,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Grav,SBrkr,Detchd,WD,Normal,96500
515,0,900,4026,305.0,156,1436,0,0,0,12220,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,Attchd,New,Partial,402861
516,37,583,2808,333.0,0,0,741,0,0,10448,RL,Pave,Lvl,AllPub,Corner,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,COD,Abnorml,158000
517,12,889,3608,921.0,220,0,1067,0,0,10208,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,265000
518,9,546,2590,0.0,0,706,914,0,0,9531,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,211000
519,5,282,3356,0.0,0,0,804,0,0,10918,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,234000
520,8,0,1294,0.0,220,0,600,0,0,10800,RL,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,FuseA,,WD,Normal,106250
521,50,336,2488,0.0,0,777,0,0,0,11988,RL,Pave,Lvl,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,FuseA,Attchd,WD,Normal,150000
522,56,420,2668,0.0,0,399,660,0,0,5000,RM,Pave,Lvl,AllPub,Corner,BrkSide,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,CemntBd,CmentBd,CBlock,GasA,SBrkr,Detchd,WD,Normal,159000
523,-1,884,7814,762.0,208,2260,1538,0,0,40094,RL,Pave,Bnk,AllPub,Inside,Edwards,PosN,PosN,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,BuiltIn,New,Partial,184750
524,10,834,3777,594.0,239,719,1015,0,0,11787,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,315750
525,1,453,2523,0.0,38,0,0,0,0,7500,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,176000
526,7,252,1856,0.0,261,377,0,0,0,13300,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,132000
527,0,858,4165,268.0,126,1330,1237,0,0,14948,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,446261
528,5,0,1133,0.0,0,348,0,0,0,9098,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,,WD,Normal,86000
529,32,484,4550,,0,1219,0,0,0,32668,RL,Pave,Lvl,AllPub,CulDSac,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Stone,PConc,GasA,SBrkr,Attchd,WD,Alloca,200624
530,19,600,2970,219.0,224,783,0,0,0,10200,RL,Pave,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Abnorml,175000
531,9,502,1973,0.0,0,0,611,0,0,6155,RM,Pave,Lvl,AllPub,FR3,BrkSide,RRNn,Feedr,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,128000
532,3,392,827,0.0,0,0,0,0,0,7200,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Slab,GasA,SBrkr,Detchd,WD,Normal,107500
533,57,0,334,0.0,0,0,0,0,0,5000,RL,Pave,Low,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Slab,GasA,FuseF,,WD,Normal,39300
534,2,403,2121,0.0,100,0,707,0,0,9056,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,178000
535,17,0,2464,0.0,85,969,527,0,0,7000,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,,WD,Normal,107500
536,9,527,2604,0.0,120,0,844,0,0,8924,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,188000
537,36,576,1728,0.0,216,600,0,0,0,12735,RL,Pave,Lvl,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,COD,Normal,111250
538,38,336,2210,188.0,466,673,0,0,0,11553,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,158000
539,8,670,3182,479.0,180,1358,0,0,2000,11423,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,272000
